"","Family","Subfamily","Tribe","Genus","animal","type","caste.number","caste.number.ref","colony.size","colony.size.ref","queen.mating.frequency.original","queen.number.continuous","queen.number.binary","Inherent_Constraints_Scale","Conditional_Constraints_Scale","Constraints_Confidence","Constraints_Scale_Notes","Ref.2","Supercolonial.Helantera.review_no.stringent.nonstringent","social.parasite.Antwiki_no.yes","clonal","hybridisation","Taxonomic_info.Antcat.registered_undescribed.species_Antcat.unregistered_incertae.sedis._subspecies","Min_size","Max_size","Raw_Data_all_workers","Sample_size_all_workers","Queen_HW_mean","Queen_HW_mean.1","Sample_size_queen","Raw_data_queen"
"598","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_sp.","ant",2,"Holldobler & Wilson, 1990",150,"Holldobler&Wilson, 1990",NA,NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"599","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_spe","ant",NA,NA,56,"Kaspari & Vargo, 1995",NA,NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"600","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_spp.","ant",NA,NA,125,"Burchill & Moreau, 2016 - (citing Wilson, 1959)",NA,NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"601","Formicidae","Dolichoderinae","Leptomyrmecini","Philidris","Philidris_th01","ant",2,"Peeters & Wiwatwitaya, 2014",162.25,"Peeters & Wiwatwitaya, 2014",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"602","Formicidae","Formicinae","Plagiolepidini","Plagiolepis","Plagiolepis_alluaudi","ant",NA,NA,NA,NA,NA,NA,NA,3,4,1,"page 191 The Ants",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"603","Formicidae","Formicinae","Plagiolepidini","Plagiolepis","Plagiolepis_xene","ant",NA,NA,NA,NA,"1.3",NA,NA,NA,NA,NA,"",NA,0,1,0,0,0,NA,NA,NA,NA,0.398,NA,1,"0.398"
"604","Formicidae","Ponerinae","Platythyreini","Platythyrea","Platythyrea_arnoldi","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",120,"Villet, 1990",NA,NA,1,1,1,1,"mated workers and mated queen together.  Villet, M. 1993. Cooccurrence of mated workers and a mated queen in a colony of Platythyrea arnoldi (Hymenoptera, Formicidae). South African Journal of Zoology 28(1): 56-57.",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"605","Formicidae","Ponerinae","Platythyreini","Platythyrea","Platythyrea_lamellosa","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",115,"Monnin & Peeters, 2008 (citing Villet et al., 1990)",NA,NA,0,1,4,1,"gamergates. Molet, M. & Peeters, C. 2006. Evolution of wingless reproductives in ants: weakly specialized ergatoid queen instead of gamergates in Platythyrea conradti. Insectes Sociaux 53(2): 177-182.",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"606","Formicidae","Ponerinae","Platythyreini","Platythyrea","Platythyrea_punctata","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",36.8,"King & Porter, 2007; Kellner & Heinze, 2011 (citing Kellner et al., unpublished data in the paper)",NA,NA,1,1,NA,NA,"",NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"607","Formicidae","Ponerinae","Platythyreini","Platythyrea","Platythyrea_quadridenta","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",19.63,"Monnin & Peeters, 2008 (citing Ito, 1994 + Ito personal communication)",NA,NA,1,1,4,1,"gamergates. Molet, M. & Peeters, C. 2006. Evolution of wingless reproductives in ants: weakly specialized ergatoid queen instead of gamergates in Platythyrea conradti. Insectes Sociaux 53(2): 177-182.",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"608","Formicidae","Ponerinae","Platythyreini","Platythyrea","Platythyrea_schultzei","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",21.5,"Villet, 1990; Monnin & Peeters, 2008 (citing Villet, 1991)",NA,NA,0,1,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"609","Formicidae","Ponerinae","Platythyreini","Platythyrea","Platythyrea_sp.1","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",17.46,"Monnin & Peeters, 2008 (citing Ito personal communication)",NA,NA,1,NA,NA,NA,"",NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"610","Formicidae","Ponerinae","Platythyreini","Platythyrea","Platythyrea_tricuspidata","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",23,"Ito, 1994",NA,NA,NA,1,4,1,"gamergates. Molet, M. & Peeters, C. 2006. Evolution of wingless reproductives in ants: weakly specialized ergatoid queen instead of gamergates in Platythyrea conradti. Insectes Sociaux 53(2): 177-182.",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"611","Apidae","Apinae","Meliponini","Plebeia","Plebeia_droryana","bee",1,"Gruter et al., 2017",2830,"Hammond&Keller, 2004; Jaffe et al., 2014","1","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"612","Apidae","Apinae","Meliponini","Plebeia","Plebeia_frontalis","bee",1,NA,1000,"Slaa et al., 2003",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"613","Apidae","Apinae","Meliponini","Plebeia","Plebeia_mosquito","bee",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"614","Apidae","Apinae","Meliponini","Plebeia","Plebeia_nr_minima","bee",1,NA,125,"Jaffe et al., 2014","1.42","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"615","Apidae","Apinae","Meliponini","Plebeia","Plebeia_quadripunctata","bee",1,NA,NA,NA,"1","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"616","Apidae","Apinae","Meliponini","Plebeia","Plebeia_remota","bee",1,NA,3200,"Hammond&Keller, 2004; Jaffe et al., 2014","1","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"617","Apidae","Apinae","Meliponini","Plebeia","Plebeia_saiqui","bee",1,NA,1500,"Hammond&Keller, 2004; also mentioned in Jaffe et al., 2014","1","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"618","Apidae","Apinae","Meliponini","Plebeia","Plebeia_schrottkyi","bee",1,NA,300,"Wille, 1983",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"619","Formicidae","Myrmicinae","Crematogastrini","Podomyrma","Podomyrma_sp.","ant",NA,NA,200,"Burchill & Moreau, 2016 - (citing Wilson, 1959)",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"620","Formicidae","Myrmicinae","Myrmicini","Pogonomyrmex","Pogonomyrmex_barbatus","ant",1,"Wilson, 1953; Smith et al., 2007; Johnson, 2015; Friedman et al., 2019",11981.76,"Fjerdingstad, 2006; Gordon, 1995; Holldobler&Wilson, 1990; Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)","3.16","1",0,4,4,1,"Workers develop from matings between lineages, and queens develop from matings within lineages, so queens must mate with males of both lineages to produce daughter queens and workers. ----- no offspring. Suni, Sevan S., Christopher Gignoux, and Deborah M. Gordon. ""Male parentage in dependent_lineage populations of the harvester ant Pogonomyrmex barbatus."" Molecular ecology 16.24 (2007): 5149-5155.",NA,0,0,0,1,0,1.815,2.58,"2.443, 2.342, 2.338, 1.815, 1.859, 2.580",6,2.601,NA,2,"2.211, 2.990"
"621","Formicidae","Myrmicinae","Myrmicini","Pogonomyrmex","Pogonomyrmex_n.sp.ARG-01","ant",NA,NA,700,"Holbrook et al., 2007 (citing Johnson unpublished data)","18","1",0,NA,NA,NA,"",NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"622","Formicidae","Myrmicinae","Myrmicini","Pogonomyrmex","Pogonomyrmex_rugosus","ant",1,"Smith et al., 2007; Johnson, 2015; Friedman et al., 2019",7740,"Holldobler&Wilson, 1990 (citing Mackay, 1981)","4.02","1",0,NA,NA,NA,"",NA,0,0,0,1,0,1.474,2.43,"2.300, 2.219, 1.900, 1.627, 1.982, 1.474, 1.676, 2.430, 2.277, 2.361",10,2.701,NA,1,"2.701"
"623","Vespidae","Polistinae","Polistinae","Stelopolybia","Polistes_annularis","wasp",1,"Strassman et al., 2002",NA,NA,"1.05",NA,1,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"624","Vespidae","Polistinae","Polistini","Polistes","Polistes_associus","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"625","Vespidae","Polistinae","Polistini","Polistes","Polistes_bellicos","wasp",1,"Strassman et al., 2002",15.75,"Arevalo et al., 1998","1","1.6",1,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"626","Vespidae","Polistinae","Polistini","Polistes","Polistes_biglumis","wasp",1,"Strassman et al., 2002",NA,NA,"1.21","1.62",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"627","Vespidae","Polistinae","Polistini","Polistes","Polistes_canadensis","wasp",NA,"",30,"Patalano et al., 2015","1.05","1",0,NA,NA,NA,"","",0,0,0,0,0,NA,NA,"",NA,NA,NA,NA,""
"628","Vespidae","Polistinae","Polistini","Polistes","Polistes_carolinus","wasp",1,"Strassman et al., 2002",102.25,"Hughes et al., 1993",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"629","Vespidae","Polistinae","Polistini","Polistes","Polistes_chinensis","wasp",1,"Strassman et al., 2002",NA,"Yamane, 1996; Saigo & Tsuchida, 2004","1","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"630","Vespidae","Polistinae","Polistini","Polistes","Polistes_dominula - was Polistes_dominulus","wasp",1,"Strassman et al., 2002",80,"Liebert et al., 2008","1",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"631","Vespidae","Polistinae","Polistini","Polistes","Polistes_dorsalis","wasp",1,"Strassman et al., 2002",14.5,"Arevalo et al., 1998","1","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"632","Vespidae","Polistinae","Polistini","Polistes","Polistes_exclamans","wasp",1,"Strassman et al., 2002",107.56,"Hughes et al., 1993",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"633","Vespidae","Polistinae","Polistini","Polistes","Polistes_fuscatus","wasp",1,"Strassman et al., 2002",NA,NA,NA,"1.86",1,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"634","Vespidae","Polistinae","Polistini","Polistes","Polistes_gallicus","wasp",1,"Strassman et al., 2002",25.05,"Strassmann et al., 2003","1","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"635","Vespidae","Polistinae","Polistini","Polistes","Polistes_humilis","wasp",1,"Hoggard et al., 2009",16.23,"Hoggard et al., 2009",NA,"3",1,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"636","Vespidae","Polistinae","Polistini","Polistes","Polistes_instabilis","wasp",1,"Strassman et al., 2002",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"637","Vespidae","Polistinae","Polistini","Polistes","Polistes_jadwigae","wasp",1,"Strassman et al., 2002",NA,NA,"1","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"638","Vespidae","Polistinae","Polistini","Polistes","Polistes_metricus","wasp",1,"Strassman et al., 2002",NA,NA,NA,"1.03",1,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"639","Vespidae","Polistinae","Polistini","Polistes","Polistes_nimphus","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"640","Vespidae","Polistinae","Polistini","Polistes","Polistes_olivacues","wasp",1,NA,127,"Uddin & Tsuchida, 2012",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"641","Vespidae","Polistinae","Polistini","Polistes","Polistes_satan","wasp",1,"Strassman et al., 2002",16,"Raw, 1998",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"642","Vespidae","Polistinae","Polistini","Polistes","Polistes_snelleni","wasp",1,"Strassman et al., 2002",10.5,"Sayama & Takahashi, 2005","1","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"643","Vespidae","Polistinae","Polistini","Polistes","Polistes_versicolorversicolor","wasp",1,"Strassman et al., 2002",NA,NA,"1",NA,1,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"644","Vespidae","Polistinae","Epiponini","Parachartergus","Polybia_bicyttarella","wasp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"645","Vespidae","Polistinae","Epiponini","Polybia","Polybia_bistriata","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"646","Vespidae","Polistinae","Epiponini","Polybia","Polybia_catillifex","wasp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"647","Vespidae","Polistinae","Epiponini","Polybia","Polybia_chrysothorax","wasp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"648","Vespidae","Polistinae","Epiponini","Polybia","Polybia_diguetana","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"649","Vespidae","Polistinae","Epiponini","Polybia","Polybia_dimidiata","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"650","Vespidae","Polistinae","Epiponini","Polybia","Polybia_emaciata","wasp",1,NA,141,"Kud√¥ et al 2005",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"651","Vespidae","Polistinae","Epiponini","Polybia","Polybia_erythrothorax","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"652","Vespidae","Polistinae","Epiponini","Polybia","Polybia_fastidiosuscula","wasp",1,NA,164,"Raw, 1998",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"653","Vespidae","Polistinae","Epiponini","Polybia","Polybia_ignobilis","wasp",1,NA,2000,"Raw, 1998",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"654","Vespidae","Polistinae","Epiponini","Polybia","Polybia_jurinei","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"655","Vespidae","Polistinae","Epiponini","Polybia","Polybia_micans","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"656","Vespidae","Polistinae","Epiponini","Polybia","Polybia_occidentalis","wasp",1,NA,NA,"Kud√¥ et al 2005; Raw, 1998; Loope & Jeanne, 2008",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"657","Vespidae","Polistinae","Epiponini","Polybia","Polybia_parvulina","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"658","Vespidae","Polistinae","Epiponini","Polybia","Polybia_paulista","wasp",1,"Kud√¥ et al 2005",2256.5,"Kud√¥ et al 2005; Raw, 1998",NA,NA,1,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"659","Vespidae","Polistinae","Epiponini","Polybia","Polybia_platycephala","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"660","Vespidae","Polistinae","Epiponini","Polybia","Polybia_quadricincta","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"661","Vespidae","Polistinae","Epiponini","Polybia","Polybia_rejecta","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"662","Vespidae","Polistinae","Epiponini","Polybia","Polybia_ruficeps","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"663","Vespidae","Polistinae","Epiponini","Polybia","Polybia_rufitarsis","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"664","Vespidae","Polistinae","Epiponini","Polybia","Polybia_scrobalis","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"665","Vespidae","Polistinae","Epiponini","Polybia","Polybia_scutellaris","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"666","Vespidae","Polistinae","Epiponini","Polybia","Polybia_sericea","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"667","Vespidae","Polistinae","Epiponini","Polybia","Polybia_simillima","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"668","Vespidae","Polistinae","Epiponini","Polybia","Polybia_singularis","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"669","Vespidae","Polistinae","Epiponini","Polybia","Polybia_striata","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"670","Vespidae","Polistinae","Polistinae","Mischocyttarus","Polybioides_raphigastra","wasp",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"671","Vespidae","Polistinae","Polistinae","Polybioides","Polybioides_tabidus","wasp",1,NA,NA,"Hammond&Keller, 2004; Kud√¥ et al 2005; Henshaw et al., 2002 - (citing Henshaw et al., 2000)","1","34",1,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"672","Formicidae","Formicinae","Formicini","Polyergus","Polyergus_breviceps","ant",1,"Oster & Wilson, 1978",NA,NA,NA,NA,NA,3,4,1,"males in queenless nests. Page 191 the Ants",NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"673","Formicidae","Formicinae","Formicini","Polyergus","Polyergus_lucidus","ant",1,"Oster & Wilson, 1978",NA,NA,NA,"1",0,NA,NA,NA,"",NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"674","Formicidae","Formicinae","Formicini","Polyergus","Polyergus_rufescens","ant",1,"Oster & Wilson, 1978",1025,"Seifert, 2017; Novgorodova & Ryabinin, 2018","1","1",0,3,4,1,"page 191 The Ants",NA,0,1,0,0,0,1.468,1.554,"1.484, 1.496, 1.53, 1.554, 1.468",5,NA,NA,NA,NA
"675","Formicidae","Formicinae","Camponotini","Polyrhachis","Polyrhachis_gestroi_rufiventris","ant",1,"Laciny et al., 2017; Oster & Wilson, 1978",200,"Holldobler&Wilson, 1990; Burchill & Moreau, 2016 - (citing Wilson, 1959)",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA
"676","Formicidae","Formicinae","Camponotini","Polyrhachis","Polyrhachis_robsoni","ant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"677","Formicidae","Formicinae","Camponotini","Polyrhachis","Polyrhachis_sp.","ant",NA,NA,30,"Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"678","Formicidae","Myrmicinae","Myrmecinini","Pristomyrmex","Pristomyrmex_punctatus","ant",1,"Holldobler&Wilson, 1990; Oster & Wilson, 1978; Blanchard & Moreau, 2017",22000,"Holldobler&Wilson, 1990",NA,NA,NA,2,4,1,"workers can produce males and also females by thelytoky. Page 191 The Ants",NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"679","Formicidae","Myrmicinae","Myrmecinini","Pristomyrmex","Pristomyrmex_sp.","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",100,"Holldobler&Wilson, 1990; Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995, citing Wilson, 1959)",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"680","Formicidae","Proceratiinae","Proceratiini","Proceratium","Proceratium_sp2","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",17,"Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"681","Formicidae","Proceratiinae","Proceratiini","Proceratium","Proceratium_sp3","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",13,"Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"682","Formicidae","Formicinae","Formicini","Proformica","Proformica_ferreri","ant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"683","Formicidae","Formicinae","Formicini","Proformica","Proformica_longiseta","ant",1,"Holldobler&Wilson, 1990; Fern√°ndez et al., 1994",476.95,"Fjerdingstad, 2006; Tinaut et al., 2010; Jaffe et al., 2012 - (Fernandez-Escudero et al., 2001); Fern√°ndez et al., 1994","1.23","3.4",1,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,"1.078",1,NA,NA,NA,NA
