animal,Family,Subfamily,Tribe,Genus,type,caste.number,caste.number.ref,colony.size,colony.size.ref,queen.mating.frequency.original,queen.number.continuous,queen.number.binary,Supercolonial.Helantera.review_no.stringent.nonstringent,social.parasite.Antwiki_no.yes,clonal,hybridisation,Taxonomic_info.Antcat.registered_undescribed.species_Antcat.unregistered_incertae.sedis._subspecies,Min_size,Max_size,Raw_Data_all_workers,Sample_size_all_workers,Queen_HW_mean,Queen_HW_mean.1,Sample_size_queen,Raw_data_queen
Streblognathus_aethiopicus,Formicidae,Ponerinae,Ponerini,Simopelta,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017; Ito, 2010",33.43,"Villet, 1990; Monnin & Peeters, 2008 (citing Ware et al., 1990 + Cuvillier-Hot, 2002); Kaspari & Vargo, 1995",NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,4.4,NA,NA
Streblognathus_peetersi,Formicidae,Ponerinae,Ponerini,Streblognathus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",95,"Monnin & Peeters, 2008 (citing Cuvillier-Hot, 2002)",NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strongylognathus_testaceus,Formicidae,Myrmicinae,Tetramoriini,Strongylognathus,ant,1,"Oster & Wilson, 1978",NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_augustandrewi,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_bajarii,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,400,"Holldobler&Wilson, 1990",NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_br,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,15,"Kaspari & Vargo, 1995",NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_clypeata,Formicidae,Myrmicinae,Dacetini,Pyramica,ant,1,"Blanchard & Moreau, 2017",56,"Geraghty et al., 2007; King & Porter, 2007",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_dietrichi,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Blanchard & Moreau, 2017",50,"King & Porter, 2007",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_eggersi,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Blanchard & Moreau, 2017",50,"King & Porter, 2007",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_elongata,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_emarginata,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Blanchard & Moreau, 2017",199,"Beckers et al., 1989",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_emmae,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Blanchard & Moreau, 2017",100,"King & Porter, 2007",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_frivaldszkyi,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Blanchard & Moreau, 2017",15,"Holldobler & Wilson, 1990",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_gl,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,18,"Kaspari & Vargo, 1995",NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_gundlachi,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Frumhoff & Ward, 1992; Blanchard & Moreau, 2017",NA,,,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_hexamera,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,22.33,"Masuko, 2013",NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_lewisi,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Blanchard & Moreau, 2017",79.3,"Ohkawara et al., 2017",,7,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_lj,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,16,"Kaspari & Vargo, 1995",NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_ljls,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,48,"Kaspari & Vargo, 1995",NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_loriae,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Blanchard & Moreau, 2017",400,"Holldobler & Wilson, 1990",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_louisianae,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Blanchard & Moreau, 2017",90,"King & Porter, 2007",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_lujae,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Blanchard & Moreau, 2017",57,"Beckers et al., 1989",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_margaritae,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_mayri,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Blanchard & Moreau, 2017",100,"Holldobler & Wilson, 1990",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_membranifera,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,196,"Ito et al., 2010",NA,5.3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_mi,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,48,"Kaspari & Vargo, 1995",NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_mutica,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Blanchard & Moreau, 2017",72,"Geraghty et al., 2007",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_nf,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,26,"Kaspari & Vargo, 1995",NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_pilinasis,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_pulchella,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_rogeri,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,100,"King & Porter, 2007",NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_rostrata,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Blanchard & Moreau, 2017",72,"Geraghty et al., 2007",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_serrula,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Blanchard & Moreau, 2017",78,"Beckers et al., 1989",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_sp 1,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,50,"Burchill & Moreau, 2016 - (citing Wilson, 1959)",NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_sp.1,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,80,"Kaspari & Vargo, 1995",NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_sp1,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,200,"Burchill & Moreau, 2016 - (citing Wilson, 1959)",NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_talpa,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Blanchard & Moreau, 2017",50,"King & Porter, 2007",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_truncatidens,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,1,"Blanchard & Moreau, 2017",133,"Beckers et al., 1989",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Strumigenys_wk,Formicidae,Myrmicinae,Dacetini,Strumigenys,ant,NA,NA,26,"Kaspari & Vargo, 1995",NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Synoeca_surinama,Vespidae,Polistinae,Epiponini,Pseudopolybia,wasp,1,NA,70,"Raw, 1998",NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Syscia_augustae,Formicidae,Dorylinae,NA,Syscia,ant,1,"Trible & Kronauer, 2017; Oster & Wilson, 1978",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Syscia_humicola,NA,NA,NA,NA,ant,1,"Mizuno et al., 2022",12.5,"Mizuno et al., 2022",,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tapinoma_erraticum,Formicidae,Dolichoderinae,Tapinomini,Tapinoma,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",1000,"Beckers et al., 1989",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tapinoma_litorale,Formicidae,Dolichoderinae,Tapinomini,Tapinoma,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tapinoma_madeirense,Formicidae,Dolichoderinae,Tapinomini,Tapinoma,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",7000,"Parr et al., 2017",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tapinoma_melanocephalum,Formicidae,Dolichoderinae,Tapinomini,Tapinoma,ant,1,"Wilson, 1978",500,"Holldobler&Wilson, 1990",NA,NA,NA,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tapinoma_minutum,Formicidae,Dolichoderinae,Tapinomini,Tapinoma,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",239,"Kaspari & Vargo, 1995",1,"1,48",1,0,0,0,0,0,0.293,0.483,"0.293, 0.390, 0.406, 0.483",4,NA,NA,NA,NA
Tapinoma_nigerrimum,Formicidae,Dolichoderinae,Tapinomini,Tapinoma,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tapinoma_ramulorum,Formicidae,Dolichoderinae,Tapinomini,Tapinoma,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tapinoma_sessile,Formicidae,Dolichoderinae,Tapinomini,Tapinoma,ant,1,"Wilson, 1978",178.74,"Geraghty et al., 2007; Buczkowski & Bennett, 2008",NA,1.5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tapinoma_simrothi,Formicidae,Dolichoderinae,Tapinomini,Tapinoma,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",65952,"Bertelsmeier et al., 2013",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tatuidris_tatusia,Formicidae,Agroecomyrmecinae,Agroecomyrmecini,Tatuidris,ant,1,"Blanchard & Moreau, 2017",7,"Donoso, 2012",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Technomyrmex_albipes,Formicidae,Dolichoderinae,Tapinomini,Technomyrmex,ant,1,"Wilson, 1978",2912000,"Tsuji & Yamauchi, 1994",NA,NA,NA,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Technomyrmex_difficilis,Formicidae,Dolichoderinae,Tapinomini,Technomyrmex,ant,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_acervorum,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Blanchard & Moreau, 2017",NA,NA,NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_albipennis,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Tawdros et al., 2020; Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_allardycei,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",60,"Cole et al., 1994",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_ambiguus,Formicidae,Myrmicinae,Formicoxenini,Temnothorax - synonymous with Leptothorax_ambiguus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",40,"Blatrix & Herbers, 2003",1,"1,93",1,0,0,0,0,0,0.487,0.694,"0.594, 0.540, 0.694, 0.487, 0.462",5,NA,NA,NA,NA
Temnothorax_americanus,Formicidae,Myrmicinae,Formicoxenini,Temnothorax ,ant,1,"Blanchard & Moreau, 2017",4.25,"Hammond&Keller, 2004; Kramer et al., 2014; Blatrix & Herbers, 2003",1.16,1,0,0,1,0,0,0,0.638,0.711,"0.662, 0.648, 0.638, 0.700, 0.711",5,NA,NA,NA,NA
Temnothorax_bradleyi,Formicidae,Myrmicinae,Crematogastrini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",50,"King & Porter, 2007",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_cf. andrei,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Blanchard & Moreau, 2017",45.5,"Guenard et al., 2016 (citing Ruppell et al., 2001a)",NA,2.4,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_crassispinus,Formicidae,Myrmicinae,Crematogastrini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",47.96,"Kramer et al., 2014","1,05",1,0,0,0,0,0,0,0.475,0.642,"0.588, 0.593, 0.639, 0.642, 0.578, 0.536, 0.475, 0.568, 0.578",9,0.71,NA,3,"0.681, 0.733, 0.715"
Temnothorax_curvispinosus,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",68,"Guenard et al., 2016",,"1,15",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_duloticus,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,NA,NA,12,"Burchill & Moreau, 2016 - (citing Beckers et al., 1989)",NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_gordiagini,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_interruptus,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_lichtensteini,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_longispinosus,Formicidae,Myrmicinae,Crematogastrini,Temnothorax,ant,1,"Holldobler&Wilson, 1990; Oster & Wilson, 1978; Blanchard & Moreau, 2017",24.32,"Fjerdingstad & Crozier, 2006; Holldobler & Wilson 1990; Blatrix & Herbers, 2003; Geraghty et al., 2007; Kramer et al., 2014; Beckers et al., 1989",1,"2,05",1,0,0,0,0,0,0.488,0.54,"0.540, 0.488",2,0.707,NA,1,0.707
Temnothorax_luteus,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_minutissimus,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Blanchard & Moreau, 2017",NA,NA,NA,NA,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_nadigi,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_neomexicanus,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_niger,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_nigriceps,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_nitens,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_nylanderi,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",54.08,"Hammond & Keller, 2004; Kramer et al., 2014; Beckers et al., 1989",1,1,0,0,0,0,0,0,0.507,0.633,"0.633, 0.563, 0.515, 0.571, 0.512, 0.507,",6,0.663,NA,2,"0.650, 0.675"
Temnothorax_obliquicanthus,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_palustris,Formicidae,Myrmicinae,Crematogastrini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",50,"King & Porter, 2007",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_pardoi,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",150,"Parr et al., 2017",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_parvulus,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_pergandei,Formicidae,Myrmicinae,Crematogastrini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",51.73,"Heinze et al., 1995; King & Porter, 2007; Guenard et al., 2016","1,02",1,0,0,0,0,0,0,0.578,0.747,"0.611, 0.605, 0.578, 0.671, 0.641, 0.632, 0.647, 0.695, 0.666, 0.678, 0.598, 0.594, 0.593, 0.747, 0.660, 0.714",16,0.763,NA,3,"0.715, 0.786, 0.788"
Temnothorax_racovitzai,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_recedens,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_rugatulus,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",89.7,"Rüppell et al. 2001; Rüppell et al., 1998",,"2,7",1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_salvini,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_schaumii,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",88,"Bertelsmeier et al., 2013; Guenard et al., 2016",,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_smithi,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_subditivus,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_texanus,Formicidae,Myrmicinae,Crematogastrini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",50,"King & Porter, 2007",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_tuberum,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,,,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_tuscaloosae,Formicidae,Myrmicinae,Formicoxenini,Temnothorax,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",54.5,"Guenard et al., 2016",,"10,4",1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Temnothorax_unifasciatus,Formicidae,Myrmicinae,Formicoxenini,Temnothorax - synonymous with Leptothorax_unifasciatus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",66.83,"Brunner&Heinze, 2009; Hammond & Keller, 2004; Walter et al., 2011; Beckers et al., 1989",1,1,0,0,0,0,0,0,0.448,1.196,"0.561, 1.196, 0.539, 0.538, 0.544, 0.464, 0.551, 0.513, 0.507, 0.587, 0.448, 0.571, 0.493",13,NA,NA,NA,NA
Terataner_alluaudi,Formicidae,Myrmicinae,Formicoxenini,Terataner,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",27,"Kaspari & Vargo, 1995",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Terataner_foreli,Formicidae,Myrmicinae,Formicoxenini,Terataner,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",12,"Kaspari & Vargo, 1995",,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Terataner_sp. d,Formicidae,Myrmicinae,Formicoxenini,Terataner,ant,NA,NA,7,"Kaspari & Vargo, 1995",NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Terataner_sp.a,Formicidae,Myrmicinae,Formicoxenini,Terataner,ant,NA,NA,18,"Kaspari & Vargo, 1995",NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Terataner_sp.b,Formicidae,Myrmicinae,Formicoxenini,Terataner,ant,NA,NA,39,"Kaspari & Vargo, 1995",NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Terataner_sp.c,Formicidae,Myrmicinae,Formicoxenini,Terataner,ant,NA,NA,10,"Kaspari & Vargo, 1995",NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Tetragona_buchwaldi,Apidae,Apinae,Meliponini,Tetragona,bee,1,NA,2152.5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tetragona_clavipes,Apidae,Apinae,Meliponini,Tetragona,bee,1,"Gruter et al., 2017",6750,"Hammond&Keller, 2004; Jaffe et al., 2014",NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tetragona_dorsalis,Apidae,Apinae,Meliponini,Tetragona,bee,1,NA,27774,"Toth et al., 2004",NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tetragona_iridipennis,Apidae,Apinae,Meliponini,Tetragona - could this actually be Trigona_iridipennis,bee,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tetragonisca_angustula,Apidae,Apinae,Meliponini,Tetragonisca,bee,1,"Gruter et al., 2012; Gruter et al., 2017",5000,"Toth et al., 2004",NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tetragonisca_fiebrigi,Apidae,Apinae,Meliponini,Tetragonisca,bee,1,"Gruter et al., 2017; Month-Juris et al., 2020",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tetragonula_carbonaria,Apidae,Apinae,Meliponini,Tetragonula - was trigona,bee,1,NA,6375,"Hammond&Keller, 2004; Jaffe et al., 2014",1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tetragonula_clypearis,Apidae,Apinae,Meliponini,Tetragonula - was trigona,bee,1,NA,500,"Hammond&Keller, 2004; also mentioned in Jaffe et al., 2014",1.04,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tetragonula_collina,Apidae,Apinae,Meliponini,Tetragonula - was trigona,bee,1,NA,NA,NA,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tetragonula_hockingsi,Apidae,Apinae,Meliponini,Tetragonula - was trigona - has also been called Heterotrigona hockingsi,bee,1,NA,6750,"Hammond&Keller, 2004; Jaffe et al., 2014",1.16,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tetragonula_iridipennis,Apidae,Apinae,Meliponini,Tetragonula - was trigona - has also been called Heterotrigona hockingsi,bee,1,"Silva et al ., 2018",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tetragonula_mellipes,Apidae,Apinae,Meliponini,Tetragonula - was trigona - has also been called Heterotrigona mellipes,bee,1,NA,2000,"Hammond&Keller, 2004",1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Tetragonula_praeterita,Apidae,Apinae,Meliponini,Tetragonula - was trigona - has also been called Heterotrigona mellipes,bee,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
